Change ($),Date (1),Price (1),Date (2),Price (2),Name,Set Number,Change (%),Period,product_id,SetName,Edition,tcg_product_id,Rarity,imageUrl,tcgplayerUrl,Release Date,View,Price Bucket
0.83,2023-04-04,0.55,2023-10-01,1.38,Borreload Furious Dragon,SDRR-EN042,0.6014492753623188,180,9187,Rokket Revolt,1st Edition,196857,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/196857_200w.jpg,https://www.tcgplayer.com/product/196857/yugioh-structure-deck-rokket-revolt-borreload-furious-dragon,2019-08-16,All Time,< $1
0.78,2023-07-03,0.27,2023-10-01,1.05,T.G. Gear Zombie,BLHR-EN023,0.7428571428571429,90,11158,Battles of Legend: Hero's Revenge,1st Edition,193610,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/193610_200w.jpg,https://www.tcgplayer.com/product/193610/yugioh-battles-of-legend-heros-revenge-tg-gear-zombie,2019-07-11,All Time,< $1
0.79,2023-04-04,0.26,2023-10-01,1.05,T.G. Gear Zombie,BLHR-EN023,0.7523809523809524,180,11158,Battles of Legend: Hero's Revenge,1st Edition,193610,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/193610_200w.jpg,https://www.tcgplayer.com/product/193610/yugioh-battles-of-legend-heros-revenge-tg-gear-zombie,2019-07-11,All Time,< $1
0.89,2023-07-03,0.96,2023-10-01,1.85,T.G. Hyper Librarian,OP10-EN018,0.4810810810810811,90,484,OTS Tournament Pack 10,Unlimited,188948,Common,https://tcgplayer-cdn.tcgplayer.com/product/188948_200w.jpg,https://www.tcgplayer.com/product/188948/yugioh-ots-tournament-pack-10-tg-hyper-librarian,2019-04-18,All Time,< $1
1.01,2023-04-04,0.84,2023-10-01,1.85,T.G. Hyper Librarian,OP10-EN018,0.5459459459459459,180,484,OTS Tournament Pack 10,Unlimited,188948,Common,https://tcgplayer-cdn.tcgplayer.com/product/188948_200w.jpg,https://www.tcgplayer.com/product/188948/yugioh-ots-tournament-pack-10-tg-hyper-librarian,2019-04-18,All Time,< $1
0.655,2023-07-03,0.49,2023-10-01,1.145,Hot Red Dragon Archfiend King Calamity,DUPO-EN059,0.5720524017467249,90,8870,Duel Power,1st Edition,186949,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/186949_200w.jpg,https://www.tcgplayer.com/product/186949/yugioh-duel-power-hot-red-dragon-archfiend-king-calamity,2019-04-04,All Time,< $1
0.63,2023-04-04,0.515,2023-10-01,1.145,Hot Red Dragon Archfiend King Calamity,DUPO-EN059,0.5502183406113537,180,8870,Duel Power,Unlimited,186949,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/186949_200w.jpg,https://www.tcgplayer.com/product/186949/yugioh-duel-power-hot-red-dragon-archfiend-king-calamity,2019-04-04,All Time,< $1
0.88,2023-07-03,0.705,2023-10-01,1.585,T.G. Trident Launcher,SAST-EN050,0.5552050473186121,90,11061,Savage Strike,Unlimited,184156,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/184156_200w.jpg,https://www.tcgplayer.com/product/184156/yugioh-savage-strike-tg-trident-launcher,2019-01-31,All Time,< $1
0.985,2023-04-04,0.6,2023-10-01,1.585,T.G. Trident Launcher,SAST-EN050,0.6214511041009464,180,11061,Savage Strike,Unlimited,184156,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/184156_200w.jpg,https://www.tcgplayer.com/product/184156/yugioh-savage-strike-tg-trident-launcher,2019-01-31,All Time,< $1
2.165,2023-07-03,0.335,2023-10-01,2.5,T.G. Star Guardian,SAST-EN039,0.866,90,9660,Savage Strike,1st Edition,184145,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/184145_200w.jpg,https://www.tcgplayer.com/product/184145/yugioh-savage-strike-tg-star-guardian,2019-01-31,All Time,< $1
2.165,2023-04-04,0.335,2023-10-01,2.5,T.G. Star Guardian,SAST-EN039,0.866,180,9660,Savage Strike,1st Edition,184145,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/184145_200w.jpg,https://www.tcgplayer.com/product/184145/yugioh-savage-strike-tg-star-guardian,2019-01-31,All Time,< $1
0.76,2023-07-03,0.7,2023-10-01,1.46,T.G. Striker,OP09-EN015,0.5205479452054794,90,1021,OTS Tournament Pack 9,Unlimited,181772,Common,https://tcgplayer-cdn.tcgplayer.com/product/181772_200w.jpg,https://www.tcgplayer.com/product/181772/yugioh-ots-tournament-pack-9-tg-striker,2018-12-07,All Time,< $1
0.78,2023-04-04,0.68,2023-10-01,1.46,T.G. Striker,OP09-EN015,0.5342465753424658,180,1021,OTS Tournament Pack 9,Unlimited,181772,Common,https://tcgplayer-cdn.tcgplayer.com/product/181772_200w.jpg,https://www.tcgplayer.com/product/181772/yugioh-ots-tournament-pack-9-tg-striker,2018-12-07,All Time,< $1
0.89,2023-07-03,0.71,2023-10-01,1.6,Red-Eyes Zombie Dragon,SR07-EN005,0.55625,90,744,Zombie Horde,1st Edition,179258,Common,https://tcgplayer-cdn.tcgplayer.com/product/179258_200w.jpg,https://www.tcgplayer.com/product/179258/yugioh-structure-deck-zombie-horde-red-eyes-zombie-dragon,2018-11-01,All Time,< $1
0.86,2023-04-04,0.74,2023-10-01,1.6,Red-Eyes Zombie Dragon,SR07-EN005,0.5375,180,744,Zombie Horde,1st Edition,179258,Common,https://tcgplayer-cdn.tcgplayer.com/product/179258_200w.jpg,https://www.tcgplayer.com/product/179258/yugioh-structure-deck-zombie-horde-red-eyes-zombie-dragon,2018-11-01,All Time,< $1
1.96,2023-07-03,0.17,2023-10-01,2.13,Marionette Mite,SR07-EN020,0.92018779342723,90,2069,Zombie Horde,1st Edition,179273,Common,https://tcgplayer-cdn.tcgplayer.com/product/179273_200w.jpg,https://www.tcgplayer.com/product/179273/yugioh-structure-deck-zombie-horde-marionette-mite,2018-11-01,All Time,< $1
1.97,2023-04-04,0.16,2023-10-01,2.13,Marionette Mite,SR07-EN020,0.9248826291079812,180,2069,Zombie Horde,1st Edition,179273,Common,https://tcgplayer-cdn.tcgplayer.com/product/179273_200w.jpg,https://www.tcgplayer.com/product/179273/yugioh-structure-deck-zombie-horde-marionette-mite,2018-11-01,All Time,< $1
1.96,2023-07-03,0.95,2023-10-01,2.91,Altergeist Primebanshee,MP18-EN135,0.6735395189003437,90,9564,2018 Mega-Tins Mega Pack,1st Edition,174848,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/174848_200w.jpg,https://www.tcgplayer.com/product/174848/yugioh-2018-mega-tins-mega-pack-altergeist-primebanshee,2018-08-31,All Time,< $1
1.85,2023-04-04,1.06,2023-10-01,2.91,Altergeist Primebanshee,MP18-EN135,0.6357388316151202,180,9564,2018 Mega-Tins Mega Pack,1st Edition,174848,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/174848_200w.jpg,https://www.tcgplayer.com/product/174848/yugioh-2018-mega-tins-mega-pack-altergeist-primebanshee,2018-08-31,All Time,$1-5
0.56,2023-07-03,0.85,2023-10-01,1.41,Altergeist Protocol,MP18-EN151,0.3971631205673759,90,21665,2018 Mega-Tins Mega Pack,1st Edition,174867,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/174867_200w.jpg,https://www.tcgplayer.com/product/174867/yugioh-2018-mega-tins-mega-pack-altergeist-protocol,2018-08-31,All Time,< $1
0.65,2023-04-04,0.76,2023-10-01,1.41,Altergeist Protocol,MP18-EN151,0.4609929078014184,180,21665,2018 Mega-Tins Mega Pack,1st Edition,174867,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/174867_200w.jpg,https://www.tcgplayer.com/product/174867/yugioh-2018-mega-tins-mega-pack-altergeist-protocol,2018-08-31,All Time,< $1
0.59,2023-07-03,0.84,2023-10-01,1.43,Akashic Magician,SHVA-EN052,0.4125874125874126,90,6782,Shadows in Valhalla,1st Edition,173538,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/173538_200w.jpg,https://www.tcgplayer.com/product/173538/yugioh-shadows-in-valhalla-akashic-magician,2018-08-17,All Time,< $1
1.67,2023-07-03,0.735,2023-10-01,2.405,Sacred Noble Knight of King Custennin,CYHO-EN089,0.6943866943866944,90,9545,Cybernetic Horizon,1st Edition,170766,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/170766_200w.jpg,https://www.tcgplayer.com/product/170766/yugioh-cybernetic-horizon-sacred-noble-knight-of-king-custennin,2018-07-26,All Time,< $1
1.69,2023-04-04,0.715,2023-10-01,2.405,Sacred Noble Knight of King Custennin,CYHO-EN089,0.7027027027027027,180,9545,Cybernetic Horizon,Unlimited,170766,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/170766_200w.jpg,https://www.tcgplayer.com/product/170766/yugioh-cybernetic-horizon-sacred-noble-knight-of-king-custennin,2018-07-26,All Time,< $1
0.51,2023-07-03,0.52,2023-10-01,1.03,"Ryko, Lightsworn Hunter",YS18-EN018,0.4951456310679612,90,650,Starter Deck: Codebreaker,1st Edition,170200,Common,https://tcgplayer-cdn.tcgplayer.com/product/170200_200w.jpg,https://www.tcgplayer.com/product/170200/yugioh-starter-deck-codebreaker-ryko-lightsworn-hunter,2018-07-12,All Time,< $1
1.81,2023-07-03,0.99,2023-10-01,2.8,Fiendish Rhino Warrior,SR06-EN017,0.6464285714285715,90,548,Lair of Darkness,1st Edition,165483,Common,https://tcgplayer-cdn.tcgplayer.com/product/165483_200w.jpg,https://www.tcgplayer.com/product/165483/yugioh-structure-deck-lair-of-darkness-fiendish-rhino-warrior,2018-04-19,All Time,< $1
1.84,2023-04-04,0.96,2023-10-01,2.8,Fiendish Rhino Warrior,SR06-EN017,0.6571428571428571,180,548,Lair of Darkness,1st Edition,165483,Common,https://tcgplayer-cdn.tcgplayer.com/product/165483_200w.jpg,https://www.tcgplayer.com/product/165483/yugioh-structure-deck-lair-of-darkness-fiendish-rhino-warrior,2018-04-19,All Time,< $1
0.56,2023-07-03,0.96,2023-10-01,1.52,Silver's Cry,LCKC-EN034,0.3684210526315789,90,18800,Legendary Collection Kaiba Mega Pack,1st Edition,161960,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/161960_200w.jpg,https://www.tcgplayer.com/product/161960/yugioh-legendary-collection-kaiba-silvers-cry,2018-03-08,All Time,< $1
0.84,2023-07-03,0.91,2023-10-01,1.75,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,All Time,< $1
3.75,2023-07-03,0.85,2023-10-01,4.6,D/D/D Wave High King Caesar,COTD-EN042,0.8152173913043478,90,6865,Code of the Duelist,Unlimited,139206,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/139206_200w.jpg,https://www.tcgplayer.com/product/139206/yugioh-code-of-the-duelist-d-d-d-wave-high-king-caesar,2017-08-03,All Time,< $1
3.455,2023-04-04,1.145,2023-10-01,4.6,D/D/D Wave High King Caesar,COTD-EN042,0.7510869565217392,180,6865,Code of the Duelist,Unlimited,139206,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/139206_200w.jpg,https://www.tcgplayer.com/product/139206/yugioh-code-of-the-duelist-d-d-d-wave-high-king-caesar,2017-08-03,All Time,$1-5
0.52,2023-07-03,0.85,2023-10-01,1.37,Oafdragon Magician,PEVO-EN016,0.3795620437956204,90,7371,Pendulum Evolution,1st Edition,134963,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/134963_200w.jpg,https://www.tcgplayer.com/product/134963/yugioh-pendulum-evolution-oafdragon-magician,2017-06-23,All Time,< $1
1.6,2023-07-03,0.53,2023-10-01,2.13,D/D/D Stone King Darius,MACR-EN045,0.7511737089201878,90,23923,Maximum Crisis,1st Edition,131162,Rare,https://tcgplayer-cdn.tcgplayer.com/product/131162_200w.jpg,https://www.tcgplayer.com/product/131162/yugioh-maximum-crisis-d-d-d-stone-king-darius,2017-05-04,All Time,< $1
1.685,2023-04-04,0.445,2023-10-01,2.13,D/D/D Stone King Darius,MACR-EN045,0.7910798122065728,180,23923,Maximum Crisis,1st Edition,131162,Rare,https://tcgplayer-cdn.tcgplayer.com/product/131162_200w.jpg,https://www.tcgplayer.com/product/131162/yugioh-maximum-crisis-d-d-d-stone-king-darius,2017-05-04,All Time,< $1
0.93,2023-07-03,0.63,2023-10-01,1.56,M-X-Saber Invoker,DUSA-EN095,0.5961538461538461,90,10025,Duelist Saga,1st Edition,129669,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129669_200w.jpg,https://www.tcgplayer.com/product/129669/yugioh-duelist-saga-m-x-saber-invoker,2017-03-30,All Time,< $1
0.9,2023-04-04,0.66,2023-10-01,1.56,M-X-Saber Invoker,DUSA-EN095,0.5769230769230769,180,10025,Duelist Saga,1st Edition,129669,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129669_200w.jpg,https://www.tcgplayer.com/product/129669/yugioh-duelist-saga-m-x-saber-invoker,2017-03-30,All Time,< $1
1.32,2023-07-03,0.5,2023-10-01,1.82,Full Armored Crystalzero Lancer,DUSA-EN007,0.7252747252747253,90,9458,Duelist Saga,1st Edition,129581,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129581_200w.jpg,https://www.tcgplayer.com/product/129581/yugioh-duelist-saga-full-armored-crystalzero-lancer,2017-03-30,All Time,< $1
1.33,2023-04-04,0.49,2023-10-01,1.82,Full Armored Crystalzero Lancer,DUSA-EN007,0.7307692307692307,180,9458,Duelist Saga,1st Edition,129581,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/129581_200w.jpg,https://www.tcgplayer.com/product/129581/yugioh-duelist-saga-full-armored-crystalzero-lancer,2017-03-30,All Time,< $1
0.51,2023-07-03,0.23,2023-10-01,0.74,Majespecter Tornado,MP16-EN158,0.6891891891891891,90,22616,2016 Mega-Tins Mega Pack,1st Edition,122455,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/122455_200w.jpg,https://www.tcgplayer.com/product/122455/yugioh-2016-mega-tins-mega-pack-majespecter-tornado,2016-09-02,All Time,< $1
0.81,2023-07-03,0.84,2023-10-01,1.65,Storming Mirror Force,PGL3-EN099,0.4909090909090909,90,22995,Premium Gold: Infinite Gold,1st Edition,115884,Gold Rare,https://tcgplayer-cdn.tcgplayer.com/product/115884_200w.jpg,https://www.tcgplayer.com/product/115884/yugioh-premium-gold-infinite-gold-storming-mirror-force,2016-03-17,All Time,< $1
2.885,2023-07-03,0.76,2023-10-01,3.645,Fiendish Rhino Warrior,BOSH-EN091,0.7914951989026063,90,23706,Breakers of Shadow,Unlimited,111190,Rare,https://tcgplayer-cdn.tcgplayer.com/product/111190_200w.jpg,https://www.tcgplayer.com/product/111190/yugioh-breakers-of-shadow-fiendish-rhino-warrior,2016-01-15,All Time,< $1
2.915,2023-04-04,0.73,2023-10-01,3.645,Fiendish Rhino Warrior,BOSH-EN091,0.7997256515775034,180,23706,Breakers of Shadow,Unlimited,111190,Rare,https://tcgplayer-cdn.tcgplayer.com/product/111190_200w.jpg,https://www.tcgplayer.com/product/111190/yugioh-breakers-of-shadow-fiendish-rhino-warrior,2016-01-15,All Time,< $1
1.345,2023-09-13,2.3,2023-10-01,3.645,Fiendish Rhino Warrior,BOSH-EN091,0.3689986282578875,30,23706,Breakers of Shadow,1st Edition,111190,Rare,https://tcgplayer-cdn.tcgplayer.com/product/111190_200w.jpg,https://www.tcgplayer.com/product/111190/yugioh-breakers-of-shadow-fiendish-rhino-warrior,2016-01-15,All Time,$1-5
2.085,2023-07-03,0.94,2023-10-01,3.025,Majespecter Unicorn - Kirin,DOCS-EN029,0.6892561983471074,90,24160,Dimension of Chaos,1st Edition,107659,Rare,https://tcgplayer-cdn.tcgplayer.com/product/107659_200w.jpg,https://www.tcgplayer.com/product/107659/yugioh-dimension-of-chaos-majespecter-unicorn-kirin,2015-11-06,All Time,< $1
2.045,2023-04-04,0.98,2023-10-01,3.025,Majespecter Unicorn - Kirin,DOCS-EN029,0.6760330578512397,180,24160,Dimension of Chaos,Unlimited,107659,Rare,https://tcgplayer-cdn.tcgplayer.com/product/107659_200w.jpg,https://www.tcgplayer.com/product/107659/yugioh-dimension-of-chaos-majespecter-unicorn-kirin,2015-11-06,All Time,< $1
1.1,2023-07-03,0.685,2023-10-01,1.785,Majespecter Tornado,DOCS-EN072,0.6162464985994398,90,22581,Dimension of Chaos,Unlimited,107709,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/107709_200w.jpg,https://www.tcgplayer.com/product/107709/yugioh-dimension-of-chaos-majespecter-tornado,2015-11-06,All Time,< $1
1.105,2023-04-04,0.68,2023-10-01,1.785,Majespecter Tornado,DOCS-EN072,0.6190476190476191,180,22581,Dimension of Chaos,Unlimited,107709,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/107709_200w.jpg,https://www.tcgplayer.com/product/107709/yugioh-dimension-of-chaos-majespecter-tornado,2015-11-06,All Time,< $1
1.56,2023-07-03,0.6,2023-10-01,2.16,Jet Warrior,SDSE-EN041,0.7222222222222222,90,9423,Synchron Extreme,1st Edition,103947,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/103947_200w.jpg,https://www.tcgplayer.com/product/103947/yugioh-structure-deck-synchron-extreme-jet-warrior,2015-08-27,All Time,< $1
1.59,2023-04-04,0.57,2023-10-01,2.16,Jet Warrior,SDSE-EN041,0.7361111111111112,180,9423,Synchron Extreme,1st Edition,103947,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/103947_200w.jpg,https://www.tcgplayer.com/product/103947/yugioh-structure-deck-synchron-extreme-jet-warrior,2015-08-27,All Time,< $1
0.52,2023-07-03,0.28,2023-10-01,0.8,Performapal Trampolynx,SP15-EN021,0.65,90,13031,Star Pack ARC-V,1st Edition,99826,Shatterfoil Rare,https://tcgplayer-cdn.tcgplayer.com/product/99826_200w.jpg,https://www.tcgplayer.com/product/99826/yugioh-star-pack-arc-v-performapal-trampolynx-shatterfoil,2015-06-12,All Time,< $1
0.5,2023-04-04,0.3,2023-10-01,0.8,Performapal Trampolynx,SP15-EN021,0.625,180,13031,Star Pack ARC-V,1st Edition,99826,Shatterfoil Rare,https://tcgplayer-cdn.tcgplayer.com/product/99826_200w.jpg,https://www.tcgplayer.com/product/99826/yugioh-star-pack-arc-v-performapal-trampolynx-shatterfoil,2015-06-12,All Time,< $1
1.59,2023-07-03,0.7,2023-10-01,2.29,T.G. Cyber Magician,LC5D-EN205,0.6943231441048034,90,28277,Legendary Collection 5D's Mega Pack,1st Edition,94040,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94040_200w.jpg,https://www.tcgplayer.com/product/94040/yugioh-legendary-collection-5ds-tg-cyber-magician,2014-10-23,All Time,< $1
1.67,2023-04-04,0.62,2023-10-01,2.29,T.G. Cyber Magician,LC5D-EN205,0.7292576419213974,180,28277,Legendary Collection 5D's Mega Pack,1st Edition,94040,Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94040_200w.jpg,https://www.tcgplayer.com/product/94040/yugioh-legendary-collection-5ds-tg-cyber-magician,2014-10-23,All Time,< $1
1.13,2023-07-03,0.53,2023-10-01,1.66,Battlin' Boxer Sparrer,MP14-EN004,0.6807228915662651,90,4954,2014 Mega-Tins Mega Pack,1st Edition,92554,Common,https://tcgplayer-cdn.tcgplayer.com/product/92554_200w.jpg,https://www.tcgplayer.com/product/92554/yugioh-2014-mega-tins-mega-pack-battlin-boxer-sparrer,2014-08-29,All Time,< $1
1.32,2023-04-04,0.34,2023-10-01,1.66,Battlin' Boxer Sparrer,MP14-EN004,0.7951807228915663,180,4954,2014 Mega-Tins Mega Pack,1st Edition,92554,Common,https://tcgplayer-cdn.tcgplayer.com/product/92554_200w.jpg,https://www.tcgplayer.com/product/92554/yugioh-2014-mega-tins-mega-pack-battlin-boxer-sparrer,2014-08-29,All Time,< $1
0.66,2023-07-03,0.68,2023-10-01,1.34,Night Beam (Shatterfoil),BP03-EN176,0.4925373134328358,90,16871,Battle Pack 3: Monster League,1st Edition,92108,Shatterfoil Rare,https://tcgplayer-cdn.tcgplayer.com/product/92108_200w.jpg,https://www.tcgplayer.com/product/92108/yugioh-battle-pack-3-monster-league-night-beam-shatterfoil,2014-07-25,All Time,< $1
1.25,2023-07-03,0.59,2023-10-01,1.84,Amazoness Fighter,LCJW-EN088,0.6793478260869565,90,3133,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71632,Common,https://tcgplayer-cdn.tcgplayer.com/product/71632_200w.jpg,https://www.tcgplayer.com/product/71632/yugioh-legendary-collection-4-joeys-world-amazoness-fighter,2013-10-10,All Time,< $1
1.09,2023-04-04,0.75,2023-10-01,1.84,Amazoness Fighter,LCJW-EN088,0.592391304347826,180,3133,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71632,Common,https://tcgplayer-cdn.tcgplayer.com/product/71632_200w.jpg,https://www.tcgplayer.com/product/71632/yugioh-legendary-collection-4-joeys-world-amazoness-fighter,2013-10-10,All Time,< $1
2.26,2023-07-03,0.82,2023-10-01,3.08,Noble Arms - Arfeudutyr,AP03-EN010,0.7337662337662337,90,17468,Astral Pack Three,Unlimited,78046,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/78046_200w.jpg,https://www.tcgplayer.com/product/78046/yugioh-astral-pack-3-noble-arms-arfeudutyr,2013-09-13,All Time,< $1
2.4,2023-04-04,0.68,2023-10-01,3.08,Noble Arms - Arfeudutyr,AP03-EN010,0.7792207792207793,180,17468,Astral Pack Three,Unlimited,78046,Super Rare,https://tcgplayer-cdn.tcgplayer.com/product/78046_200w.jpg,https://www.tcgplayer.com/product/78046/yugioh-astral-pack-3-noble-arms-arfeudutyr,2013-09-13,All Time,< $1
0.545,2023-07-03,0.89,2023-10-01,1.435,Nightmare's Steelcage,BP02-EN148,0.3797909407665505,90,19240,Battle Pack 2: War of the Giants,Unlimited,69594,Mosaic Rare,https://tcgplayer-cdn.tcgplayer.com/product/69594_200w.jpg,https://www.tcgplayer.com/product/69594/yugioh-battle-pack-2-war-of-the-giants-nightmares-steelcage-mosaic-rare,2013-06-27,All Time,< $1
0.53,2023-07-03,0.795,2023-10-01,1.325,Dandylion,BP02-EN077,0.4,90,3950,Battle Pack 2: War of the Giants,Unlimited,69219,Common,https://tcgplayer-cdn.tcgplayer.com/product/69219_200w.jpg,https://www.tcgplayer.com/product/69219/yugioh-battle-pack-2-war-of-the-giants-dandylion,2013-06-27,All Time,< $1
0.82,2023-04-04,0.505,2023-10-01,1.325,Dandylion,BP02-EN077,0.6188679245283019,180,3950,Battle Pack 2: War of the Giants,1st Edition,69219,Common,https://tcgplayer-cdn.tcgplayer.com/product/69219_200w.jpg,https://www.tcgplayer.com/product/69219/yugioh-battle-pack-2-war-of-the-giants-dandylion,2013-06-27,All Time,< $1
